Id,Predicted
108,0.5851225380649121
109,0.7078831342240738
110,0.4178614563963762
111,0.8064273721815407
112,0.0823262433919808
113,0.635823201688942
114,0.1317028594569054
115,0.9709376889410949
116,0.9978117692139148
117,0.5344945814999984
118,0.14441168531702464
119,0.8310178321687399
120,0.9795294798957384
121,0.7268801518912298
122,0.7879802010178119
123,0.594793012382006
124,0.2662591711998258
125,0.36632042931519093
126,0.8730792231824394
127,0.7116537744257231
128,0.4687620783144184
129,0.016871378322107167
130,0.9755272728262071
131,0.3531889058540041
132,0.11607223712759573
133,0.7800915448863774
134,0.35609313624661165
135,0.6325245376829589
136,0.1033399441215449
137,0.41935041318172583
138,0.9339993197109155
139,0.014954045397008175
140,0.9219873363851688
141,0.6402138985121493
142,0.33969885505916686
143,0.8853818332847445
144,0.6694097125011245
145,0.0009675922331200404
146,0.6722618318738123
147,0.8727380626336425
148,0.45337844085952905
149,0.8535410911454371
150,0.9247873813924623
151,0.572728996376626
152,0.19689139070781414
153,0.04007694927890715
154,0.8865322336295641
155,0.5015243331836917
156,0.7303200935243044
157,0.5184383527992161
158,0.73301932583389
159,0.3951059572737825
160,0.5538109415712603
161,0.4326001315154905
162,0.9772819387427567
163,0.32969042758403677
164,0.6739493602001647
165,0.31916451509528765
166,0.7097151580985147
167,0.25976551885865484
168,0.8884479580217425
169,0.9755445916231293
170,0.3173759570947756
171,0.9947941183740713
172,0.5582444908758718
173,0.194682432253507
174,0.7690475754935162
175,0.2720180805113963
176,0.8818112957544622
177,0.9509766688082928
178,0.23921585691592173
179,0.5188262190450637
180,0.5874821597137659
181,0.4197667709217886
182,0.6388154812619818
183,0.9931983132244597
184,0.9957754584844063
185,0.36302923951820176
186,0.4632038492836904
187,0.8722827357731917
188,0.5380092625113394
189,0.6098930607678471
190,0.5245131868992702
191,0.6148547484231317
192,0.17761557524538596
193,0.7401984979823218
194,0.05264177030356043
195,0.8915556495885535
196,0.019533391094818553
197,0.8820690636064767
198,0.35138042706278627
199,0.15911034028385784
200,0.8087822149884225
201,0.3921195527072535
202,0.8682400504221588
203,0.7815727241006795
204,0.6134632777077929
205,0.636386538863361
206,0.8107365478807597
207,0.6386936046757433
208,0.39151199803355974
209,0.3151450184389808
210,0.4313490589489376
211,0.24812125762458015
212,0.63873463008729
213,0.32020768595377924
214,0.7803451452994915
215,0.3938763260540319
216,0.8978671071986957
217,0.201101625803073
218,0.904397669417922
219,0.08077013143877665
220,0.41575504147305997
221,0.230685281586691
222,0.5144362021738587
223,0.3663174691772304
224,0.1796615093926438
225,0.9423091060454577
226,0.16524240855395878
227,0.016985085755633733
228,0.7134828537024477
229,0.273567170812117
230,0.11527464053782621
231,0.4310626270752048
232,0.8773606420477854
233,0.850543956411712
234,0.5050894402185625
235,0.6234596630992328
236,0.6130157865544926
237,0.3307091668164752
238,0.8847423425477908
239,0.09164786316969165
240,0.8267349624502597
241,0.19040273874962155
242,0.5885780612940673
243,0.7162064356516035
244,0.9020647638546745
245,0.49512387459255414
246,0.30647319022303865
247,0.4388721099906999
248,0.5056153751733995
249,0.9212111790099103
250,0.4555788871792932
251,0.8960397241972279
252,0.5959688458233932
253,0.752723863127088
254,0.790195766775077
255,0.35041690846560236
256,0.19177385217543852
257,0.6686902131986836
258,0.8157989129238065
259,0.8422690192461179
260,0.2766863377130713
261,0.18801428264445263
262,0.727794600641702
263,0.11216476805290598
264,0.9710082122548214
265,0.24202660261220854
266,0.2779418010297162
267,0.8746083178248596
268,0.19829789053716784
269,0.06678592675623385
270,0.9617142614586109
271,0.33484626547334384
272,0.7459470200209859
273,0.7872620243957813
274,0.3513229578352123
275,0.06523770227944037
276,0.7293333936646411
277,0.8390149230810429
278,0.050653164413438034
279,0.15698191547073626
280,0.8276258463386202
281,0.6996838240609498
282,0.7666506881131862
283,0.8771529238622026
284,0.4754873518170878
285,0.5783401788962969
286,0.41563941940788385
287,0.953464770219594
288,0.6769449955979656
289,0.6532089953022311
290,0.3229128574873512
291,0.34555636360923836
292,0.4885935670916839
293,0.7659363055395577
294,0.6913981333495453
295,0.6295620000199693
296,0.1744427271528357
297,0.7769185069986482
298,0.5450650831067082
299,0.42494666968032146
300,0.9573526214352979
301,0.06298973793173124
302,0.7016122078395577
303,0.6359583099748729
304,0.22724111885254117
305,0.1846238141222446
306,0.9914353744870197
307,0.7705138832173933
308,0.18856203875546684
309,0.6083576997505837
310,0.9224533942979493
311,0.1980087226201921
312,0.356873955311787
313,0.68314876549986
314,0.9187889359567573
315,0.5642910563786643
316,0.8161300173818861
317,0.6209372881345862
318,0.4218458228141061
319,0.19875083065804322
320,0.12360939977105256
321,0.9085991336016871
322,0.6938680405085043
323,0.9873987701935982
324,0.5661124327258253
325,0.37504328949887256
326,0.11305929459787001
327,0.45681532788931056
328,0.7720067176055974
329,0.3541613810417471
330,0.8420064717537364
331,0.529536216950869
332,0.8653093255362686
333,0.8527617782817497
334,0.703983202230618
335,0.28439460337316447
336,0.9379625060064108
337,0.6259072231301178
338,0.12544394062262076
339,0.47357867159355005
340,0.6670292934202099
341,0.3300450961415772
342,0.05092345875952109
343,0.7271658225984212
344,0.8810453943781624
345,0.24193996508808813
346,0.40834192380046097
347,0.9816478220338455
348,0.6215639255822761
349,0.7249798940579895
350,0.7383595054682569
351,0.6549135983806834
352,0.9172439210489692
353,0.6187164020891163
354,0.384666800034988
355,0.8181129356262752
356,0.08746043101749945
357,0.42045965658463913
358,0.21529693908932546
359,0.8984339134190967
360,0.43826968299346813
361,0.5999484529008959
362,0.30426710433058435
363,0.20079519981759064
364,0.28271025246600445
365,0.9231287829037617
366,0.021594130086892815
367,0.9070187581919664
368,0.6996345734308367
369,0.20642071085332203
370,0.19854911627464789
371,0.7146791079364244
372,0.6153198765309679
373,0.896409002160469
374,0.28145529725332064
375,0.8761681224602961
376,0.07795777575274043
377,0.2205549835120013
378,0.23429815036281132
379,0.005554187138645639
380,0.7454443781629557
381,0.9355565973143241
382,0.5998375305759376
383,0.18638053158844947
384,0.4804343655469948
385,0.29301670328323737
386,0.5957818364658962
387,0.7510062845875469
388,0.8207135457721288
389,0.015201138001556869
390,0.9876734039485825
391,0.8173686423259763
392,0.4097912639215664
393,0.1015642893422829
394,0.6042280492232802
395,0.6940297070973623
396,0.7517281534993161
397,0.11164037670057159
398,0.9288906902191858
399,0.04194359492159572
400,0.05288846470119901
401,0.38470702366729237
402,0.27652069832243875
403,0.9361143439394921
404,0.9042080828552841
405,0.8780387721021614
406,0.6647406339113974
407,0.2928957088573775
408,0.12730339355284326
409,0.49055556548154833
410,0.243537646820291
411,0.343695164683959
412,0.8120905307328552
413,0.6557606126896479
414,0.4711140499656117
415,0.306773028081499
416,0.3221097878165632
417,0.8574560895414397
418,0.3268579496062005
419,0.3787976345878238
420,0.44848330083834487
421,0.864261480879273
422,0.3570331116638973
423,0.6999091579402078
424,0.29828291851155075
425,0.8991030994222652
426,0.12924271183068148
427,0.8353333267852203
428,0.6824567794213225
429,0.9864115474419382
430,0.7236485530428807
431,0.5732163921574802
432,0.8990747764728887
433,0.9451082797007342
434,0.1904084964196645
435,0.48841364863362713
436,0.7127182258567416
437,0.41666556994323745
438,0.8999019412026117
439,0.13224672621891997
440,0.23270556201481063
441,0.6223637216758905
442,0.8692960228126116
443,0.2476327814255781
444,0.6147279823474219
445,0.6406935704107868
446,0.8459249105019354
447,0.07787725490381237
448,0.23352060821235865
449,0.8482926992222154
450,0.24062927021940228
451,0.41231870290780903
452,0.2964672022312934
453,0.19109655910539325
454,0.5934829735420184
455,0.8960051151735591
456,0.1398299194077529
457,0.3991376622791043
458,0.9164203554448327
459,0.6566362041886711
460,0.8264690221729821
461,0.08806941214613873
462,0.3897743707771525
463,0.7877511463251264
464,0.44978865093651355
465,0.7761440005087579
466,0.9380866691497255
467,0.9804767622657751
468,0.7361597911478102
469,0.5609432134191504
470,0.000964740079671289
471,0.2795191425012621
472,0.7673279213355801
473,0.7657504612470583
474,0.7615420739880688
475,0.7972407242531749
476,0.7368738612071609
477,0.7243841699686453
478,0.6460848761045171
479,0.29492680941767013
480,0.007391715733886306
481,0.8973202596566449
482,0.7833103753985667
483,0.8700047054163726
484,0.26648449255877815
485,0.8559898397560938
486,0.3358484502829251
487,0.19576213922103325
488,0.628794076312509
489,0.4852802116780316
490,0.6536242506778653
491,0.8804393712321713
492,0.20038251648376793
493,0.5500208588898307
494,0.5488914094300756
495,0.08025778261040295
496,0.23922358689732415
497,0.3070914386023835
498,0.7284797679191392
499,0.4169002171724001
500,0.5153334424617376
501,0.8201745170242314
502,0.129233797312026
503,0.3909438664058391
504,0.5931167468919218
505,0.2845393603762819
506,0.8934977395843651
507,0.504168665125547
508,0.9592194996255419
509,0.5100015803579899
510,0.2667880130652721
511,0.9038172544907249
512,0.8266827546170235
513,0.8510698467235688
514,0.880896583650568
515,0.07546749668280472
516,0.766547447504643
517,0.5339730021836745
518,0.5830956946479379
519,0.4690326890964489
520,0.8167446985077514
521,0.7530293956943998
522,0.9669008270841971
523,0.06645288761111567
524,0.9757548878173337
525,0.05850908252132181
526,0.5411151807915142
527,0.5309391260825356
528,0.4222985462855997
529,0.3394719972919341
530,0.7073203727832701
531,0.42754538337835113
532,0.0163062324246388
533,0.48927163292640974
534,0.01362686059503393
535,0.2906232875375868
536,0.2361533301725336
537,0.10492958499226357
538,0.24563880206022792
539,0.7452580997688023
540,0.6259937385058997
541,0.7141672674979344
542,0.389953968739188
543,0.42952336246398815
544,0.9389847591841793
545,0.8490413847181484
546,0.6939192312649108
547,0.6975570353872033
548,0.22257060392690264
549,0.1369997372947711
550,0.7086584625964534
551,0.16576239015033978
552,0.8737644201648562
553,0.7164314843896337
554,0.8383989387247015
555,0.23122183521534634
556,0.5089451244266748
557,0.34935490964517135
558,0.8559787017662365
559,0.790625508835705
560,0.1362582829103528
561,0.2443132242315833
562,0.6798312344201307
563,0.7829042158578632
564,0.03203201183542537
565,0.17751471751774284
566,0.804186146949044
567,0.4634602374493664
568,0.631072889548489
569,0.8202772535390545
570,0.21790917812116228
571,0.027575122283501674
572,0.017436510155372176
573,0.29379623450695314
574,0.05456859980058115
575,0.41949651320004355
576,0.06664384814699564
577,0.1679903636601271
578,0.7859750033546609
579,0.9102719068951735
580,0.48419484582160577
581,0.9344759054157808
582,0.3968899727483962
583,0.7975178297491891
584,0.03630047103218925
585,0.7018924373558272
586,0.27570874589068683
587,0.6875262408527516
588,0.9427130701028165
589,0.33219831376335107
590,0.22962510419628424
591,0.7905736503994455
592,0.8285029442007802
593,0.9024304593487427
594,0.07289867951381057
595,0.5975324547680415
596,0.14223874194194397
597,0.36116034286294185
598,0.4524588282052493
599,0.7724265599115908
600,0.7145567374998822
601,0.6361707160723946
602,0.8639960002583461
603,0.34055792850224664
604,0.7354822407606728
605,0.4531397191910417
606,0.6939739488236774
607,0.8435678594645678
608,0.48070052745308745
609,0.21259386560056104
610,0.8598575394917476
611,0.2483436086074291
612,0.35880699499739155
613,0.7339251084649954
614,0.9225314595259303
615,0.7831981938495474
616,0.0199266182056832
617,0.4982585050489422
618,0.34939909899031896
619,0.5836977406621893
620,0.07270629045111576
621,0.8637628539180151
622,0.21335433900154444
623,0.9063788934393474
624,0.2761373202675197
625,0.283803631965462
626,0.3473985682590208
627,0.7046385668133823
628,0.9239630263453951
629,0.2583998166055199
630,0.5689079000534825
631,0.24773687706198277
632,0.13670880452537026
633,0.002338050848039175
634,0.42253369669765184
635,0.1492465061877043
636,0.8488152009708317
637,0.4444126646685679
638,0.2018340097833604
639,0.32438784775158
640,0.6199161330274843
641,0.9194859641516532
642,0.005540976081381932
643,0.8009942542554822
644,0.6986309951088172
645,0.07439811898768711
646,0.5132802035760017
647,0.5010336519409995
648,0.165355374042631
649,0.22381878950387635
650,0.6438386086278013
651,0.5959609237995831
652,0.3535048436962187
653,0.3958051269363976
654,0.41025849651517954
655,0.38309029126379657
656,0.3954022061214023
657,0.7806386450903221
658,0.6598973853873713
659,0.14034481812909672
660,0.6478185817844664
661,0.49064053280774866
662,0.8256282824243013
663,0.23455790239483343
664,0.8843965394048544
665,0.8306359245831944
666,0.2447204511597233
667,0.7673350682943986
668,0.7275349175190637
669,0.9371274224573704
670,0.16539046760732
671,0.5611559815948574
672,0.8936809091201806
673,0.13860346396421586
674,0.9105433296871153
675,0.16216381487079234
676,0.936459780939439
677,0.4933705870418752
678,0.36212956324923684
679,0.5174763026943041
680,0.2291997570359927
681,0.7758401254928221
682,0.23696248164229383
683,0.8770251764054189
684,0.7916447265198834
685,0.17608998318258118
686,0.8060140321476863
687,0.5156257060991158
688,0.043277057875810265
689,0.05943805188882256
690,0.6420812649062093
691,0.696661923433685
692,0.6758137510945661
693,0.21825175419987353
694,0.26684820831668865
695,0.482016503577148
696,0.3937221369463595
697,0.9006876474805426
698,0.7552625069594143
699,0.7039075803607796
700,0.05742934021626889
701,0.04740143013294773
702,0.3314639681298498
703,0.23762103393023992
704,0.5825241221059432
705,0.5065886860326451
706,0.1511661638704206
707,0.9304058753839932
708,0.9447647201460213
709,0.8778093881435184
710,0.8017040341389557
711,0.1383809520211
712,0.9359956075586954
713,0.7774837081500671
714,0.9821437970333822
715,0.9101768038786217
716,0.34736520459461206
717,0.7785374061056453
718,0.25034171010764206
719,0.2616460050015629
720,0.9606398423820764
721,0.8108448262475858
722,0.34450989272978305
723,0.8602233671773243
724,0.7312076797808962
725,0.24027770949491034
726,0.06169239200085963
727,0.758803659905256
728,0.5814839416646536
729,0.19947744062271433
730,0.1706464330827865
731,0.14344286611873525
732,0.2641553278566844
733,0.24645654669030126
734,0.7675275633191981
735,0.3277792452821482
736,0.18933628148784876
737,0.44315247996064044
738,0.7363641821398822
739,0.2161590962912473
740,0.26567761254542555
741,0.9888868992260924
742,0.038295493346801046
743,0.9638969078696336
744,0.17495557731460942
745,0.9345565683270173
746,0.8749872785700402
747,0.47483023734666197
748,0.907182421852834
749,0.49409804489962383
750,0.4991372069316913
751,0.6234740048965546
752,0.6640540111444525
753,0.980236408359128
754,0.9128433961144101
755,0.6949857311756085
756,0.9231891177503887
757,0.041551598864743244
758,0.9341609462824876
759,0.17460546001679889
760,0.03941398755923575
761,0.4091291621212628
762,0.7131611646274811
763,0.00720699364423405
764,0.31331233774902834
765,0.5778950344491283
766,0.2697465341852855
767,0.8900479155889371
768,0.9123442891044022
769,0.7584829332389993
770,0.42214290717743486
771,0.4346509974277587
772,0.7175213332816915
773,0.5160296665826051
774,0.4637281838912555
775,0.1474109997358657
776,0.9042368010301981
777,0.02429511118167038
778,0.42342440927936476
779,0.8733867090198016
780,0.8136957639782405
781,0.2374025526315362
782,0.142436799292321
783,0.8709269593462794
784,0.8979964568086746
785,0.6791334221758478
786,0.335704618639569
787,0.8576331031227303
788,0.4661850507922606
789,0.3979910990111607
790,0.295633884571619
791,0.4013518442691838
792,0.6474593261205039
793,0.14908191547580718
794,0.21861955351475715
795,0.2744189363524301
796,0.48575944361792633
797,0.3690319744631666
798,0.2240111190366233
799,0.27896342576450894
800,0.7766388574233637
801,0.7965393681722615
802,0.21187055283098422
803,0.20713463044187375
804,0.8937032808198834
805,0.04801621668364575
806,0.3179462772646092
807,0.4752038166776468
808,0.2870655360016521
809,0.15748099022199158
810,0.2635982632109968
811,0.3106393118323817
812,0.96791525697851
813,0.26167806532458304
814,0.3459565046265576
815,0.909933860229096
816,0.06477743197383168
817,0.8415897509644508
818,0.5521002996614756
819,0.8879445677013362
820,0.9677155184613823
821,0.8174974570064891
822,0.8256397704763615
823,0.8360442496569103
824,0.5898417325389469
825,0.07163916760535827
826,0.08532799479564779
827,0.5525181435849214
828,0.6407221000129705
829,0.47332756030326595
830,0.5842724939534795
831,0.09560351535783096
832,0.7898259077502032
833,0.16768688649249797
834,0.600844662856302
835,0.02358579894515722
836,0.10524797136243058
837,0.46787026019477607
838,0.09271129146244483
839,0.15165546748211645
840,0.3825441476198912
841,0.22504951920906335
842,0.06562177004057113
843,0.583097805067607
844,0.3079229705040233
845,0.7865198483163155
846,0.4148432036300035
847,0.16978064173567486
848,0.4466535999977028
849,0.7706420059250138
850,0.336823394083276
851,0.6663045845323148
852,0.8468589570343771
853,0.9500737170498004
854,0.7102270366892054
855,0.5270571390206018
856,0.25015515977139
857,0.9817519050344015
858,0.9042826131285181
859,0.34766675962176996
860,0.37929077006848666
861,0.40236632189442967
862,0.19765102401187973
863,0.804921492322768
864,0.46320779887173524
865,0.7961508141482618
866,0.2988555377809987
867,0.22428589982144065
868,0.21014935489665132
869,0.41242830085800275
870,0.18822292907977678
871,0.7812100330246293
872,0.5781088051919283
873,0.017422417802055223
874,0.09213959372822744
875,0.10834499076717452
876,0.5107413097349488
877,0.5095605339920626
878,0.21550984379941285
879,0.5195256828429552
880,0.15294200558739368
881,0.2050011034220659
882,0.7624583613561232
883,0.9707298292286697
884,0.9954960700503502
885,0.5173262607351721
886,0.6189838624616234
887,0.9380922247464527
888,0.16748436623764695
889,0.8987158292532158
890,0.02717119814199298
891,0.7397674221962189
892,0.9993095289989715
893,0.2922608244209012
894,0.17687222823563975
895,0.9107385093755189
896,0.2767026500955586
897,0.8375391701027021
898,0.5509901813995531
899,0.34637104293102305
900,0.20682018694298443
901,0.37701960750815033
902,0.04035030630163905
903,0.29145748916136827
904,0.6692466380509919
905,0.7041649425714714
906,0.7169395606677473
907,0.8902666885254739
908,0.4466369935812784
909,0.025418132783806335
910,0.9398258406758904
911,0.2783598533460513
912,0.33476380328017696
913,0.18602487763775044
914,0.2303493492091282
915,0.6472975916838306
916,0.8562733144943893
917,0.793762153333929
918,0.157118385542099
919,0.5737760376783078
920,0.24762516391692124
921,0.8420465516223025
922,0.6973894024773188
923,0.6995635570595476
924,0.262105607840986
925,0.2544586351987187
926,0.9368944531054151
927,0.9731528482073307
928,0.7289589145740429
929,0.023555659293918896
930,0.07328340949860002
931,0.38267215100544394
932,0.6890693450625736
933,0.733865219961116
934,0.360219374212827
935,0.457904371958452
936,0.9964483249267854
937,0.4279279246090516
938,0.8734829625298883
939,0.6950092238242277
940,0.6015178089273254
941,0.9644945273260541
942,0.32536962717232987
943,0.7490446198074757
944,0.36092715395355557
945,0.5166217253044608
946,0.6824390708039086
947,0.6868416314460186
948,0.86590936263763
949,0.04470117648839511
950,0.6716034982309886
951,0.8743051073344353
952,0.31105819795395184
953,0.9698334097639766
954,0.8132189071415191
955,0.8448340742767663
956,0.39008902766574605
957,0.9415596389934686
958,0.9495356819169049
959,0.8577285842588491
960,0.9732189245867809
961,0.1653719094113837
962,0.7029713095893352
963,0.48974243333773004
964,0.3436634335300881
965,0.2881007624673093
966,0.5059765952372622
967,0.7487235800527269
968,0.7308507766960215
969,0.28949598276956545
970,0.0597193425685818
971,0.6449378685151888
972,0.1593421900146762
973,0.8210906586046958
974,0.8112990105903558
975,0.2934716650271625
976,0.6189197561444253
977,0.46395534276894734
978,0.5979739254542117
979,0.12303117878299175
980,0.2611645686299665
981,0.8914563407214793
982,0.8096837019697998
983,0.8497319044763065
984,0.052469785078589015
985,0.2649167892493126
986,0.7463200218133198
987,0.4399706796554005
988,0.4938620951701136
989,0.5987763612764968
990,0.2284334961198109
991,0.8276422532835047
992,0.5884340691632118
993,0.5445664485349059
994,0.6845429305819356
995,0.24562451886426384
996,0.6695429328586829
997,0.10330645654292958
998,0.2990895951474736
999,0.522135997946692
1000,0.7883303407008114
1001,0.17220491616507227
1002,0.892501271132397
1003,0.9842835974755451
1004,0.7929333949438546
1005,0.44615125751418105
1006,0.7907478640021521
1007,0.6541595093894158
1008,0.19036782995007107
1009,0.8939058748531363
1010,0.5054736399257912
1011,0.5073783379724399
1012,0.08317625517098903
1013,0.47986220327061446
1014,0.5935111666728746
1015,0.6122644679721044
1016,0.9425516250422927
1017,0.8570235766832371
1018,0.17022744043550309
1019,0.23733242150263711
1020,0.4565451604099612
1021,0.7973200279271929
1022,0.4054788883149486
1023,0.5565988522985614
1024,0.8381883325482282
1025,0.9020871396264744
1026,0.7802205675884732
1027,0.4223590660758543
1028,0.9213270738022079
1029,0.9935965370322614
1030,0.11648591724269142
1031,0.38613484048341307
1032,0.2651791598331512
1033,0.8137746425556268
1034,0.4172014187410319
1035,0.7341576629302634
1036,0.35947179754121505
1037,0.9803488439116156
1038,0.7951173181396898
1039,0.8694477740211299
1040,0.17934551005279808
1041,0.9798016310807351
1042,0.8459178953667337
1043,0.8872774951158062
1044,0.24670051202221177
1045,0.9262200320179813
1046,0.911533764833999
1047,0.6569363386073406
1048,0.6577556219623258
1049,0.5442564243387203
1050,0.5414421535071501
1051,0.3738308804722341
1052,0.9192243740108955
1053,0.5752829839423523
1054,0.5137227014994622
1055,0.1995055015062771
1056,0.5871576561174765
1057,0.867443917612526
1058,0.6769936417933785
1059,0.9742077364542803
1060,0.9877406968860909
1061,0.9069793654082168
1062,0.02576574938541154
1063,0.17104286158200688
1064,0.04424298180203068
1065,0.1557569607704823
1066,0.5225544199702422
1067,0.9478758273358125
1068,0.8530674037973103
1069,0.8118108003338563
1070,0.5520178626570107
1071,0.46811395864795935
1072,0.3359580313463547
1073,0.7610379081905343
1074,0.4662908467859791
1075,0.04006561680175813
1076,0.5202854082483689
1077,0.6095902762471447
1078,0.4413946547958826
1079,0.8641489795700811
1080,0.6708706123948217
1081,0.6324326583378977
1082,0.5224223543473235
1083,0.7484681870529332
1084,0.896521254041212
1085,0.48713205772843415
1086,0.7954141655722184
1087,0.02004836409275701
1088,0.7465133854593081
1089,0.1008805500056138
1090,0.5734363186638616
1091,0.16597668792545572
1092,0.1382311253397399
1093,0.42549896828079137
1094,0.2533485064216442
1095,0.21489168432224492
1096,0.772633796107418
1097,0.8200545531021208
1098,0.4384642248162719
1099,0.5549393062605315
1100,0.8621363872091637
1101,0.4376124534470087
1102,0.23659739579826944
1103,0.25768023770605
1104,0.4562577115964943
1105,0.10774922812233156
1106,0.1287678077791632
1107,0.6524626050123178
1108,0.4170261457289046
1109,0.25529605256534504
1110,0.5132043255395876
1111,0.511034343887789
1112,0.8812244350456051
1113,0.4972670295594511
1114,0.23595746044741073
1115,0.5613017827066957
1116,0.867350072139404
1117,0.13952185257865612
1118,0.4126698300465358
1119,0.5790903469279283
1120,0.15664590710473203
1121,0.16968973494052642
1122,0.7904256850894792
1123,0.0978749684557213
1124,0.4753522306635397
1125,0.4513902693273386
1126,0.7511989089767375
1127,0.9409042739222291
1128,0.2224724659670856
1129,0.2413858371802483
1130,0.522960666767121
1131,0.8725655797525503
1132,0.13109717642855534
1133,0.14769319285819937
1134,0.03921205647111392
1135,0.8323131731936911
1136,0.6968932345691569
1137,0.9890288962039923
1138,0.45667154535334475
1139,0.21630658916243517
1140,0.497326547785107
1141,0.19592404847951628
1142,0.12941059770160657
1143,0.783617186585687
1144,0.8592842784974035
1145,0.6990720393746083
1146,0.2874354558233304
1147,0.8119835546173327
1148,0.33586448836257177
1149,0.1398029019502094
1150,0.600650651369617
1151,0.11374979282420739
1152,0.046158071109924315
1153,0.5868327813036744
1154,0.8882200262217476
1155,0.6863475225853147
1156,0.07456310905589292
1157,0.008333261476394238
1158,0.8290210604668006
1159,0.5061099972157194
1160,0.7687862534948738
1161,0.2630439295443444
1162,0.742955594190642
1163,0.24375227462436955
1164,0.2500043004400816
1165,0.21368263902428852
1166,0.47660357409211795
1167,0.4496785100163604
1168,0.08910756903646355
1169,0.214608298141443
1170,0.347569757983892
1171,0.5255065986959392
1172,0.15566445157214104
1173,0.16909894800055092
1174,0.831901862735723
1175,0.14004592064975652
1176,0.6647133923954854
1177,0.7853452723376599
1178,0.801947208736813
1179,0.41962129948376337
1180,0.7083176020659747
1181,0.2023034751136068
1182,0.8987819068588293
1183,0.49055455500312717
1184,0.20882242271121354
1185,0.45673304032535444
1186,0.32967659934036375
1187,0.6186810091048287
1188,0.3634260750897442
1189,0.11089796540095587
1190,0.49659009277555355
1191,0.2313001189795132
1192,0.8565442698850025
1193,0.03227133055586151
1194,0.7566987329999202
1195,0.9435453073935541
1196,0.0029433046493753112
1197,0.6564205703125869
1198,0.6534269310346191
1199,0.7237318389562627
1200,0.7602681447209615
1201,0.9546649713945244
1202,0.517661021516129
1203,0.6675873138332379
1204,0.9875455951403934
1205,0.8535825692500124
1206,0.043712074048428806
1207,0.8329762676334924
1208,0.23126265683350689
1209,0.9205209685573434
1210,0.6309226440543714
1211,0.9867728870073637
1212,0.3982496373949911
1213,0.03302084833916419
1214,0.562484779891906
1215,0.7316192542181232
1216,0.7326748054279684
1217,0.44408825262723983
1218,0.4546934813708692
1219,0.7172392745149215
1220,0.09164127937115252
1221,0.08427150104652392
1222,0.7999531876973326
1223,0.585078523067828
1224,0.2413039111152422
1225,0.23473082545217883
1226,0.6318903895706043
1227,0.3092733043714764
1228,0.6399771330734406
1229,0.8326108273154711
1230,0.7003683061615333
1231,0.7073665013481555
1232,0.8287071565922484
1233,0.265550801635302
1234,0.7391724604625121
1235,0.7326461982661274
1236,0.41922863071114513
1237,0.9677191214223184
1238,0.14015298882013916
1239,0.014304484085480795
1240,0.8067157268608892
1241,0.5678119507174436
1242,0.4353624558677137
1243,0.07931181456582725
1244,0.05138311291437858
1245,0.4196183271941035
1246,0.6494429583453998
1247,0.9358327811798778
1248,0.6107974137044103
1249,0.5192160279296424
1250,0.33378597566475443
1251,0.3229722293776969
1252,0.5308870748365772
1253,0.2924935942188124
1254,0.4082317220957852
1255,0.7451873416823358
